Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
125	283.9502	98.893326	444.6109	179.11557	1000.0	22.24896	12.610864	46.31088	-41.972595	504000	-9.536743e-09	460.96518	-0.013444935	-70.64029	3.9653795	0.018225217	0.2055	4.0	560.195216178894
126	109.17315	256.76746	425.32117	-154.63982	1000.0	14.101398	27.836842	56.437065	-52.221233	508000	3.4809112e-08	695.43713	-0.039208025	-151.27112	3.9413228	0.016268559	0.214	14.0	564.5275576114655
127	187.73355	195.14684	311.8609	-150.04906	1000.0	16.654842	20.98069	52.888626	-42.512135	512000	-2.336502e-08	301.84186	-0.04930527	-96.84494	3.9365764	0.01611932	0.26425	22.0	569.2470605373383
128	77.9335	301.7861	310.79807	-440.78934	1000.0	9.920898	29.110144	48.15735	-55.167255	516000	-1.3589859e-08	381.49957	-0.05779301	-72.788666	3.9348762	0.015313745	0.298	32.0	573.440336227417
129	269.68567	9.42666	285.17984	259.7552	1000.0	22.674809	8.010396	43.468796	-33.351482	520000	-7.629395e-09	278.81116	-0.017510094	-56.293594	3.9251022	0.018384118	0.21975	5.0	577.8009355068207
130	202.55779	182.86404	389.7754	-74.20457	1000.0	15.035678	25.786095	49.281513	-59.708443	524000	4.7683715e-09	442.51837	-0.03270422	-69.55838	3.9327486	0.016710863	0.2135	12.0	582.7421069145203
131	210.57323	238.3329	399.6551	-191.34772	1000.0	18.235987	26.703804	57.489502	-52.54049	528000	5.2452087e-09	405.62793	-0.036736738	-54.627502	3.9075596	0.016368648	0.218	14.0	587.1646747589111
132	206.03604	277.25128	469.33884	-258.01804	1000.0	21.726803	24.70122	60.41157	-62.5224	532000	-6.6757204e-09	780.1288	-0.03685732	-175.30182	3.8761895	0.016531562	0.19525	13.0	591.7492859363556
133	51.004227	289.46616	322.3031	-432.18405	1000.0	5.6837387	36.206497	59.89407	-70.92697	536000	-2.4795533e-08	628.5342	-0.044536263	-152.05719	3.9101844	0.017091926	0.23775	17.0	596.2429728507996
134	206.41571	290.28143	485.52917	-278.18207	1000.0	15.460332	23.718552	51.58189	-57.155796	540000	-9.298325e-09	602.4134	-0.038299527	-128.09836	3.8904443	0.01636665	0.189	15.0	600.6668403148651
135	263.53534	62.723717	314.8501	157.59514	1000.0	26.438278	16.39137	67.25602	-55.58047	544000	2.0503998e-08	508.82645	-0.06389815	-119.32062	3.8737602	0.0153678795	0.31475	37.0	604.7855589389801
136	140.57666	370.3942	379.26416	-500.16623	1000.0	13.103223	28.802568	57.43317	-61.57406	548000	-1.502037e-08	474.035	-0.03917508	-169.67398	3.8388135	0.018669505	0.22025	13.0	609.4662799835205
137	299.88403	115.46471	460.6932	179.04442	1000.0	30.380869	8.177614	54.345757	-43.595196	552000	2.2649764e-09	458.61456	-0.053686872	-90.79062	3.8654792	0.015272402	0.29025	26.0	613.8297004699707
138	419.9403	62.639553	520.0761	362.5597	1000.0	28.80621	9.856195	59.142384	-32.159462	556000	-3.8743018e-08	437.69046	-0.016999576	-161.30585	3.8452432	0.020110603	0.276	5.0	618.202835559845
139	13.737831	328.33856	492.4572	-327.85443	1000.0	14.371822	32.356697	59.29472	-49.84815	560000	1.66893e-08	715.6016	-0.016703865	-297.45236	3.810148	0.017463323	0.18775	5.0	622.7727975845337
140	336.83453	73.67556	446.06018	238.25885	1000.0	27.077175	10.806042	59.74207	-27.302395	564000	1.7642975e-08	408.00473	-0.05350111	-101.93051	3.8183882	0.015364168	0.2955	26.0	627.9349901676178
141	188.86966	302.54175	467.7154	-321.97986	1000.0	19.440477	27.072208	55.32218	-47.315018	568000	1.9073487e-09	318.98557	-0.04443914	-77.4563	3.7708018	0.015516699	0.26225	18.0	632.2237191200256
142	-14.940796	456.24542	453.42276	-584.03357	1000.0	-0.2906416	38.34606	53.34232	-66.63479	572000	-2.5868415e-08	561.6919	-0.049399544	-125.95615	3.7681284	0.016424466	0.2675	20.0	636.6655113697052
143	200.21869	183.21928	333.877	-112.95722	1000.0	18.702694	26.248941	58.225903	-50.521873	576000	-3.8146974e-09	357.08163	-0.041185006	-78.38382	3.7644777	0.01621323	0.24475	15.0	641.4186432361603
144	-82.442955	497.70346	420.65054	-663.28687	1000.0	-11.156643	41.023335	47.52497	-73.14276	580000	-2.157688e-08	374.76	-0.037132166	-96.42917	3.7694118	0.0154311415	0.19925	14.0	645.7468791007996
145	372.97144	102.121605	538.7403	275.5213	1000.0	35.90644	9.497353	61.288315	-28.428083	584000	-3.1471252e-08	465.37982	-0.04443678	-85.887085	3.6962376	0.016646503	0.25475	18.0	650.2354815006256
146	135.11194	301.8116	343.5232	-386.33206	1000.0	16.596388	33.95584	68.10348	-57.366894	588000	-1.0490417e-08	474.64526	-0.047521953	-94.6662	3.6690104	0.017311761	0.2655	20.0	654.5645039081573
147	358.1995	76.53441	413.63272	226.68509	1000.0	28.44152	9.627306	62.468216	-29.088781	592000	-1.4066696e-08	477.7968	-0.036919057	-88.93674	3.6859524	0.016108943	0.18975	14.0	658.8323864936829
148	245.28471	268.67792	487.51736	-203.96646	1000.0	23.191566	27.936758	67.17455	-70.20101	596000	2.1100044e-08	924.4186	-0.014394385	-209.68097	3.7179794	0.01553345	0.2255	4.0	662.9964461326599
149	239.23389	157.58838	393.8485	0.3307809	1000.0	22.052696	29.369768	66.15434	-70.852394	600000	-7.629395e-09	558.2136	-0.044777956	-101.457	3.667069	0.017478798	0.25775	19.0	667.5369608402252
150	397.6013	83.45844	511.43982	298.89633	1000.0	31.006128	11.930281	61.149918	-45.924423	604000	-1.3351441e-08	618.7838	-0.04565378	-130.21399	3.6733992	0.01621793	0.25825	19.0	672.8471524715424
151	357.14963	131.44714	524.541	158.60269	1000.0	36.202686	12.254701	71.74142	-45.67907	608000	-4.529953e-09	429.58148	-0.017618157	-89.305664	3.6278956	0.016910454	0.226	5.0	677.0272850990295
152	351.03424	45.22131	410.77557	301.26093	1000.0	33.180664	7.8579297	58.91006	-24.019958	612000	2.6941299e-08	209.63815	-0.037713446	-42.50569	3.6634426	0.016439255	0.22175	14.0	681.4032554626465
153	390.94724	43.126114	449.884	338.63287	1000.0	31.43475	12.015274	55.127003	-52.504158	616000	-1.0967255e-08	323.52338	-0.049850944	-70.33203	3.602826	0.014916509	0.29075	21.0	685.5242564678192
154	469.3838	51.17179	526.6602	391.31363	1000.0	37.734066	6.480833	59.165596	-4.099571	620000	2.4318695e-08	563.1797	-0.0434585	-120.80606	3.5478022	0.016086949	0.2215	17.0	689.7107548713684
155	369.6275	42.285725	440.0804	327.2748	1000.0	41.737656	11.038774	71.731865	-24.618614	624000	1.2397766e-08	405.80334	-0.016748182	-103.36148	3.5949016	0.015793221	0.2045	5.0	694.2587966918945
156	382.14966	51.84874	447.67722	321.87198	1000.0	35.25978	9.251318	62.800278	-26.847685	628000	3.9100648e-08	392.03165	-0.0525381	-56.863007	3.534818	0.01550741	0.27075	27.0	699.0258424282074
157	243.19809	239.59949	444.8316	-165.26451	1000.0	23.557234	25.235624	64.819	-54.42712	632000	-2.5510788e-08	590.7092	-0.06084474	-141.16025	3.5512168	0.015327461	0.317	30.0	703.6028325557709
158	148.02762	427.1575	402.72003	-591.7811	1000.0	15.95131	34.19689	60.3531	-66.09707	636000	-7.1525574e-10	624.46234	-0.019123731	-137.65408	3.4905376	0.015628496	0.18475	5.0	707.7796351909637
159	10.054588	495.4716	536.55945	-554.925	1000.0	-3.9794354	47.263657	61.350224	-77.0797	640000	9.059906e-09	634.6368	-0.039238766	-108.709045	3.4698453	0.016441096	0.2165	15.0	712.2655153274536
160	248.99567	347.7023	518.8076	-343.76324	1000.0	20.743353	35.614906	59.423016	-71.4403	644000	9.775162e-09	470.00317	-0.03464354	-90.1788	3.5032248	0.016109215	0.21375	12.0	717.179071187973
161	459.18896	42.860752	524.2817	407.62595	1000.0	37.548027	9.5537195	59.232758	-32.033157	648000	-1.0728836e-09	374.66336	-0.01289325	-94.01779	3.5200655	0.022085698	0.2875	4.0	721.4624943733215
162	352.63828	172.11731	583.37164	106.75138	1000.0	38.512928	17.083975	64.4668	-63.22834	652000	-5.2452087e-09	715.2082	-0.03679651	-149.96545	3.4808097	0.015577182	0.24225	14.0	725.7614276409149
163	489.2376	137.86227	608.7845	262.22226	1000.0	35.932438	10.54398	67.445816	-28.0284	656000	-1.0490417e-08	612.7289	-0.057067417	-152.43182	3.4097805	0.015269676	0.2815	28.0	730.0733897686005
164	504.64355	64.959526	580.51666	430.43234	1000.0	43.873306	12.507961	72.011375	-36.09808	660000	1.525879e-08	560.3544	-0.04877027	-115.4483	3.3978364	0.014791523	0.26175	20.0	734.2655711174011
165	333.6294	162.03296	587.5633	146.02988	1000.0	43.260975	19.267517	73.3263	-58.50513	664000	4.768372e-10	1066.1884	-0.018545683	-310.31677	3.4440875	0.014798424	0.24225	5.0	738.6811270713806
166	632.3234	54.70894	717.9787	583.09436	1000.0	39.02433	11.615327	70.50333	-21.647022	668000	1.001358e-08	846.70636	-0.027612772	-455.91226	3.4194732	0.01726818	0.22775	9.0	743.0119972229004
167	283.93423	47.622105	328.07678	205.32367	1000.0	43.724556	29.933681	79.09953	-67.28259	672000	1.9311905e-08	1125.3901	-0.047849104	-582.01276	3.4237828	0.016453626	0.3	20.0	747.6638169288635
168	347.58682	138.7614	533.6485	195.42606	1000.0	38.579487	12.5714655	69.76676	-36.297928	676000	-3.242493e-08	599.2431	-0.052176706	-123.73825	3.3895063	0.015303598	0.2775	24.0	751.9534749984741
169	46.536247	439.4758	528.9509	-527.13116	1000.0	9.492881	33.367733	61.555912	-62.382298	680000	1.2993812e-08	710.1783	-0.05562539	-187.74243	3.3629956	0.015331078	0.3015	24.0	756.4049067497253
170	-40.741417	517.34155	484.47614	-649.9153	1000.0	-1.518165	44.148838	66.48219	-67.01521	684000	-2.026558e-08	796.43414	-0.059433598	-205.81494	3.334529	0.015441932	0.31475	30.0	761.5822756290436
171	-40.00583	440.35193	646.8906	-437.45062	1000.0	-4.1119237	43.29771	74.73088	-67.7074	688000	1.9073486e-08	935.8664	-0.04156421	-231.51746	3.350579	0.017400784	0.2455	14.0	766.0430443286896
172	149.08725	374.2328	532.9971	-328.0227	1000.0	9.022795	40.842274	72.48655	-66.83497	692000	1.2159347e-08	719.5289	-0.020668566	-144.71503	3.3228462	0.017215824	0.23775	6.0	770.2579960823059
173	356.39288	213.87564	589.335	10.4865	1000.0	30.783937	24.692606	69.95211	-64.99591	696000	7.390976e-09	775.2534	-0.023298942	-175.14355	3.3304706	0.015481145	0.235	7.0	774.3084645271301
174	354.28574	404.49277	697.4493	-305.2103	1000.0	26.607262	32.1433	71.46076	-64.53765	700000	1.0490417e-08	884.3504	-0.019579493	-279.3651	3.3279853	0.018154906	0.18	7.0	778.6829903125763
175	281.38495	348.02988	595.79407	-280.8122	1000.0	36.859726	33.140194	74.56532	-54.322212	704000	-4.6014787e-08	747.75714	-0.014873919	-283.11993	3.291974	0.01568846	0.24025	5.0	782.7701823711395
176	496.8187	89.18344	637.8209	410.5096	1000.0	42.34524	12.610178	66.79389	-28.695795	708000	2.8729438e-08	476.6643	-0.03184286	-95.952484	3.3232102	0.017534241	0.18225	11.0	787.3245277404785
177	513.6822	116.08479	663.2475	349.83682	1000.0	46.273746	8.988931	68.09567	-25.643108	712000	1.8835069e-08	427.3965	-0.016627785	-58.1297	3.3175986	0.020582939	0.254	5.0	791.6713352203369
178	536.2185	55.71293	610.87366	456.00482	1000.0	47.283825	7.660142	67.9986	-24.75763	716000	4.768372e-10	323.0932	-0.013120707	-52.153168	3.2739315	0.015792774	0.2235	4.0	796.0339419841766
179	481.11505	25.343409	521.2842	451.9496	1000.0	49.74511	8.382994	71.3296	-7.2110343	720000	-1.26361845e-08	498.13693	-0.017943386	-81.943756	3.2599795	0.015443005	0.19225	6.0	800.3456377983093
180	455.9154	58.452217	547.5778	397.35016	1000.0	43.421524	8.992564	63.554764	-29.406734	724000	1.4305115e-09	439.62207	-0.04071256	-51.096375	3.3109028	0.015559777	0.23975	15.0	805.4497880935669
181	331.1053	203.3811	534.1389	54.172504	1000.0	28.58538	33.3815	63.955017	-60.022934	728000	2.002716e-08	708.65985	-0.014996988	-140.62134	3.2773156	0.018083094	0.196	5.0	809.2515230178833
182	496.1409	101.59951	572.8646	323.1926	1000.0	46.927887	10.140593	70.01276	-35.496452	732000	1.1444092e-08	498.84268	-0.031938083	-64.387085	3.3022013	0.016966848	0.22375	11.0	813.769341468811
183	483.5016	110.055	607.44116	305.94534	1000.0	46.037117	10.606802	75.28834	-20.333956	736000	-4.863739e-08	611.9116	-0.076599486	-86.77051	3.2803886	0.015004816	0.35625	61.0	818.5916912555695
184	388.49042	84.75764	514.676	282.94043	1000.0	44.317375	11.380472	73.66475	-25.247795	740000	2.1219254e-08	446.6352	-0.05515328	-112.12497	3.2521777	0.015676938	0.28025	28.0	822.6843748092651
185	470.29642	145.0373	659.45087	251.48819	1000.0	32.91024	21.877846	66.628456	-52.234013	744000	-3.051758e-08	568.87933	-0.066166714	-174.2377	3.2242572	0.014953191	0.32425	40.0	827.0308961868286
186	556.0165	83.79761	690.4625	477.88828	1000.0	50.403633	8.102398	71.57998	-3.5651462	748000	-6.9141386e-09	523.92303	-0.042514473	-63.252106	3.1719165	0.01630983	0.23325	17.0	831.2904047966003
187	499.37885	26.25329	535.4752	461.87738	1000.0	49.791615	10.700998	75.16667	-42.277096	752000	-3.552437e-08	538.1074	-0.017257655	-93.21298	3.195503	0.014656977	0.1915	4.0	835.251275062561
188	563.76	137.23116	776.8897	434.89145	1000.0	47.297604	10.533691	71.76358	-43.812737	756000	3.862381e-08	691.1055	-0.066828966	-111.697266	3.146092	0.015115644	0.34025	43.0	839.9203639030457
189	530.0358	101.35231	679.27814	410.7353	1000.0	51.708405	12.158677	78.78714	-30.9729	760000	-2.8133393e-08	554.8846	-0.039420884	-103.50714	3.2209587	0.017220993	0.22375	14.0	844.1243007183075
190	422.901	329.93512	716.3563	-106.637375	1000.0	36.177658	31.674332	78.7852	-58.210735	764000	4.2915342e-09	788.6705	-0.045545842	-217.6477	3.117676	0.016295867	0.25025	17.0	849.1695940494537
191	583.37036	155.4739	697.47766	315.6864	1000.0	55.305843	10.315839	81.75892	-4.5892854	768000	7.1525574e-10	544.0099	-0.025032539	-75.188385	3.1268187	0.014193899	0.2135	8.0	853.4110713005066
192	532.4589	83.79635	641.42474	416.44452	1000.0	53.96974	10.380461	82.25958	1.5818527	772000	3.8027764e-08	503.83392	-0.060106747	-88.486115	3.077325	0.015463877	0.30375	32.0	858.0668420791626
193	579.7227	57.370667	675.0004	530.9415	1000.0	49.4358	8.970658	77.741615	-8.380275	776000	-1.0490417e-08	573.83923	-0.04391919	-87.23297	3.1027212	0.016001051	0.23475	17.0	862.4556541442871
194	403.70505	333.56427	614.39844	-172.89745	1000.0	42.54904	27.675608	82.36067	-51.800434	780000	1.001358e-08	836.8697	-0.04365347	-367.1125	3.1225302	0.016448446	0.2465	15.0	866.8985266685486
195	149.06256	557.1245	626.94366	-791.7423	1000.0	17.595137	50.704582	82.42491	-66.20862	784000	-9.536743e-09	719.6605	-0.042345487	-256.4736	3.0907328	0.016404415	0.25075	15.0	871.3798220157623
196	164.24013	404.77545	664.1078	-361.05453	1000.0	19.155552	48.0866	79.62105	-84.59184	788000	1.3828277e-08	820.50665	-0.028328463	-223.52917	3.049433	0.01680526	0.2125	10.0	875.7462966442108
197	498.92096	188.1798	633.3654	174.25356	1000.0	38.8659	28.730455	73.47203	-74.549034	792000	-3.3378602e-09	652.039	-0.012931839	-147.92654	3.0742376	0.017604802	0.208	4.0	880.0357637405396
198	586.8714	85.85153	730.1524	507.05322	1000.0	50.466488	8.32708	78.22672	-5.6416707	796000	-3.8146974e-09	431.0124	-0.02956022	-75.29907	3.0032828	0.016277306	0.2075	11.0	884.5455391407013
199	607.8065	32.978725	643.6303	561.66187	1000.0	55.255054	9.1886015	84.67526	-13.684847	800000	-1.07288365e-08	402.45074	-0.0374708	-68.67551	3.033209	0.016007591	0.23025	16.0	888.8567051887512
200	608.787	75.84609	660.45337	477.6975	1000.0	54.855217	15.535838	82.27994	-54.9211	804000	2.4318695e-08	460.41135	-0.038358532	-63.264465	3.039434	0.01766042	0.23325	13.0	893.7536721229553
201	287.096	427.0151	582.27203	-449.84415	1000.0	37.35281	36.05395	83.20337	-59.069416	808000	4.7683715e-09	1018.2006	-0.020687709	-329.88885	3.00514	0.013835812	0.1655	5.0	897.9524493217468
202	603.11755	81.24629	682.82526	467.61877	1000.0	48.836117	14.570486	83.065994	-43.975693	812000	0.0	626.1569	-0.01028724	-120.67145	3.0039048	0.017836608	0.24075	3.0	902.362681388855
203	334.30008	425.97043	708.0911	-389.3264	1000.0	35.837765	40.00193	81.14762	-62.750813	816000	2.169609e-08	703.46375	-0.008982743	-163.00226	3.057977	0.017662836	0.2025	3.0	906.6086492538452
204	381.398	438.2277	829.2039	-345.67883	1000.0	31.172792	42.718533	74.693184	-75.80356	820000	-2.360344e-08	995.1857	-0.0631316	-145.57666	3.00663	0.015199228	0.32575	36.0	911.1310579776764
205	628.8666	54.714203	686.23157	538.62854	1000.0	52.19236	13.147837	87.96306	-22.418993	824000	1.8119811e-08	761.2281	-0.07167412	-150.50256	2.952685	0.015150653	0.3435	48.0	915.6540539264679
206	286.12103	297.77274	674.9914	-41.198944	1000.0	30.779097	45.145676	85.80448	-66.66309	828000	3.3378602e-09	547.90686	-0.016989756	-190.37085	2.9314306	0.020061983	0.23575	4.0	920.0293684005737
207	-26.703018	504.31543	480.7441	-685.1102	1000.0	2.053729	49.988262	80.1065	-70.95536	832000	-3.8146974e-09	735.54095	-0.018493762	-179.0697	2.955306	0.015867423	0.20375	5.0	924.2546236515045
208	251.85141	525.4614	671.8486	-649.3511	1000.0	23.083773	43.855602	78.62609	-70.735695	836000	-2.6702882e-08	793.4813	-0.036633573	-146.80011	2.9331133	0.01686488	0.242	13.0	928.7737691402435
209	653.8026	54.970146	746.0663	605.5913	1000.0	47.99895	14.231187	83.92939	-64.133286	840000	2.6226044e-09	631.66345	-0.04566016	-251.62827	2.8938687	0.017880222	0.26375	20.0	932.8703217506409
210	68.86798	625.0474	771.5382	-698.3786	1000.0	12.477787	55.55455	87.17826	-78.00203	844000	1.859665e-08	854.97925	-0.017980093	-274.94196	2.920711	0.016505105	0.26575	5.0	937.7694139480591
211	525.31116	413.36276	905.2259	-171.9063	1000.0	36.98682	42.88023	91.19098	-63.940117	848000	1.692772e-08	708.10974	-0.04538455	-200.69193	2.8755946	0.016136514	0.257	18.0	941.9910409450531
212	521.63226	91.75342	617.9825	417.85144	1000.0	59.938564	24.582022	91.41787	-77.62161	852000	-3.3378602e-09	712.39825	-0.013604451	-240.83746	2.923132	0.018954067	0.262	4.0	946.2542214393616
213	572.782	147.52393	743.015	425.24072	1000.0	52.604076	8.914691	80.847984	-8.693995	856000	-5.197525e-08	830.4859	-0.031242192	-145.42126	2.9481943	0.016173236	0.205	11.0	950.448849439621
214	636.93024	164.44672	811.7584	378.24274	1000.0	54.86417	16.95723	88.228226	-54.805157	860000	-3.5762786e-09	659.73914	-0.011868001	-127.438965	2.9129136	0.016494907	0.1885	4.0	954.6219975948334
215	558.72705	242.02116	778.3032	157.95596	1000.0	50.075962	33.33928	88.348526	-68.104614	864000	-2.6226044e-09	541.18164	-0.058859333	-125.35751	2.9310853	0.014962946	0.32325	30.0	958.8990664482117
216	641.6379	82.40242	725.3401	527.65735	1000.0	60.872444	10.856323	85.83762	-19.122879	868000	-2.2649765e-08	592.79913	-0.04239335	-75.54614	2.9299538	0.015469648	0.28075	15.0	963.1326746940613
217	708.5099	133.76851	907.76654	552.87695	1000.0	60.473557	7.82493	84.23901	7.9304204	872000	-5.2452087e-09	632.6794	-0.014456885	-101.01764	2.8648562	0.018342324	0.218	4.0	967.3624768257141
218	348.64267	377.89908	754.0598	-53.72286	1000.0	30.66325	51.4835	91.263855	-69.21345	876000	1.6093255e-08	543.1195	-0.032898385	-128.81421	2.908344	0.016331926	0.23375	11.0	971.7223093509674
219	171.1829	483.583	693.3552	-370.86438	1000.0	26.648384	50.407734	85.11781	-63.61472	880000	2.9087067e-08	1011.3644	-0.036082994	-305.75934	2.8838258	0.015773972	0.2265	13.0	975.7960448265076
220	672.60364	77.91644	793.3708	578.3787	1000.0	51.240475	18.85319	95.582146	-76.5293	884000	-2.2888184e-08	790.767	-0.03564519	-209.98761	2.891417	0.016294789	0.25425	13.0	981.1065833568573
221	521.8538	293.80142	842.1396	45.962242	1000.0	46.457874	39.496452	87.381454	-60.589325	888000	1.6689301e-09	492.49808	-0.0369775	-73.29669	2.8987484	0.016242377	0.227	13.0	985.643082857132
222	314.619	272.74588	663.3471	-47.679386	1000.0	33.96424	46.244305	88.274185	-58.5421	892000	-9.059906e-09	721.37805	-0.028681997	-182.3147	2.8483844	0.016879149	0.223	10.0	989.8952050209045
223	374.85904	581.36725	855.9688	-616.1061	1000.0	31.642115	44.368553	78.242645	-69.41191	896000	1.001358e-08	683.36224	-0.03710175	-172.37103	2.801311	0.016135098	0.2305	13.0	994.2851903438568
224	454.88477	340.13437	718.93475	-124.0819	1000.0	44.411198	40.15134	89.80217	-65.626335	900000	3.8146974e-09	605.66437	-0.04494396	-119.35379	2.8421683	0.015444977	0.265	18.0	998.4562089443207
225	567.27734	75.013084	644.67346	454.7623	1000.0	56.432503	12.50195	91.01351	-35.861504	904000	-6.9141386e-09	791.7863	-0.04250647	-126.40466	2.819669	0.01617872	0.23625	16.0	1003.0045776367188
226	421.09796	300.25647	646.4113	-93.60518	1000.0	41.9275	38.403965	88.61865	-76.59669	908000	2.9087067e-08	1107.1669	-0.0138173085	-189.862	2.8110356	0.017833877	0.228	4.0	1007.2681198120117
227	673.67865	100.89945	816.144	532.1711	1000.0	51.352264	13.960441	87.666046	-21.899115	912000	-1.3351441e-08	609.9079	-0.014372601	-208.9075	2.8037758	0.023108734	0.2535	4.0	1011.591251373291
228	635.3114	94.02298	790.3409	540.0379	1000.0	56.498913	25.198353	91.73498	-71.06278	916000	-2.002716e-08	1014.9669	-0.021494582	-173.92468	2.7695541	0.015075172	0.22	7.0	1015.6589086055756
229	720.5571	56.94422	792.2791	655.367	1000.0	63.55711	14.159327	99.00736	-15.492735	920000	1.6033649e-08	674.8695	-0.020055586	-112.53363	2.7888858	0.014515962	0.14925	6.0	1020.1567122936249
230	290.17154	328.97467	575.7434	-247.36679	1000.0	38.19039	47.704338	88.674614	-75.94107	924000	3.8146974e-09	1165.5463	-0.027224338	-392.28925	2.7809854	0.01778495	0.201	9.0	1025.0585503578186
231	737.9275	69.97933	813.56335	637.5121	1000.0	48.885704	12.545313	83.41323	-22.161348	928000	-4.2915342e-09	1057.4823	-0.05189167	-450.48126	2.770624	0.015524297	0.283	24.0	1029.3568983078003
232	706.518	91.22412	853.2349	606.3126	1000.0	66.42931	15.570919	96.787674	-55.439693	932000	1.6212464e-08	843.69214	-0.042786546	-128.39911	2.723707	0.015592069	0.24725	17.0	1033.9711010456085
233	750.6575	56.778778	807.4279	675.58984	1000.0	64.81765	21.646854	95.434364	-59.95462	936000	-1.5735626e-08	652.5291	-0.038996756	-123.18689	2.79498	0.016413365	0.236	15.0	1038.0778687000275
234	705.9968	89.22701	831.4774	591.77606	1000.0	68.095146	10.6767	92.58533	-3.2928789	940000	-2.95043e-08	525.215	-0.028268632	-72.71335	2.7547212	0.016652137	0.204	9.0	1042.2133536338806
235	684.0755	106.29173	861.4012	595.94556	1000.0	66.04786	9.721421	91.227905	-0.4834621	944000	2.4557114e-08	630.37573	-0.07778474	-74.85004	2.750021	0.0127685	0.3745	79.0	1047.2291469573975
236	502.93976	452.16174	860.42267	-272.02145	1000.0	48.255592	41.503887	93.43985	-70.914055	948000	2.7418137e-08	925.67804	-0.076687396	-181.79596	2.7703774	0.012917841	0.376	79.0	1051.862396478653
237	528.08026	502.92932	888.4786	-338.1768	1000.0	46.36604	38.24162	96.094696	-54.117683	952000	-2.8610229e-08	866.2355	-0.041642297	-275.65295	2.6813514	0.016959073	0.19875	15.0	1055.9164590835571
238	714.5504	88.00869	848.7891	603.08844	1000.0	70.89434	11.950527	100.12591	0.24829799	956000	3.3378602e-09	763.79645	-0.017656952	-114.2962	2.693994	0.018398412	0.20075	5.0	1060.3117299079895
239	726.39215	75.4097	838.7306	635.1346	1000.0	65.688484	13.947617	95.2688	-50.01855	960000	9.536744e-10	647.14105	-0.049948417	-93.253784	2.662956	0.01638955	0.27825	23.0	1064.8542807102203
240	700.9328	151.97394	959.7054	572.5393	1000.0	64.612625	15.379411	95.17909	-36.86169	964000	-1.525879e-08	783.1971	-0.052128643	-103.38342	2.6064112	0.015594363	0.2905	22.0	1069.9158532619476
241	503.15146	613.44464	972.11865	-551.00244	1000.0	42.51984	51.018055	101.54728	-73.26713	968000	9.000301e-09	975.422	-0.039241042	-210.9701	2.6309862	0.015631098	0.216	13.0	1074.4087047576904
242	762.2512	43.7869	834.0152	724.50824	1000.0	71.74256	12.80858	101.48298	0.64475614	972000	1.4305114e-08	582.579	-0.026176525	-98.4552	2.6660986	0.01654174	0.1935	9.0	1078.7127883434296
243	732.71356	55.81746	828.1246	686.20544	1000.0	69.68325	9.556093	97.78777	17.836594	976000	1.525879e-08	643.91864	-0.043289796	-83.363525	2.5935729	0.015458415	0.2535	18.0	1083.2183692455292
244	455.99414	380.07135	778.1507	-173.11238	1000.0	49.34982	37.341946	93.2329	-49.26208	980000	-3.051758e-08	747.23193	-0.035377655	-216.14716	2.5431414	0.01528674	0.20925	12.0	1087.584614276886
245	373.5725	658.57214	787.0866	-766.2078	1000.0	32.863655	51.720207	88.785774	-74.77399	984000	-2.193451e-08	747.8583	-0.034514304	-182.9613	2.63738	0.015961599	0.242	11.0	1092.138291835785
246	748.7127	54.240246	831.3646	686.6273	1000.0	68.3726	10.878949	101.08815	-0.18879187	988000	-3.2901763e-08	576.79565	-0.043021906	-85.076355	2.5652494	0.0152572915	0.24	18.0	1096.5911612510681
247	772.68884	290.3123	1052.6648	286.4495	1000.0	62.51394	33.884678	101.844826	-64.96061	992000	1.4305114e-08	803.06964	-0.036308844	-227.40033	2.5536106	0.01649303	0.23975	13.0	1101.0021352767944
248	792.6544	39.468132	828.3747	726.3941	1000.0	80.94461	9.887673	107.21338	-3.3270268	996000	-2.861023e-09	761.0025	-0.02203072	-163.55365	2.5104413	0.016290145	0.2055	6.0	1104.9427797794342
249	630.5858	280.7792	845.1933	155.6707	1000.0	61.52687	39.59518	103.63903	-83.59003	1000000	5.2452087e-09	881.6433	-0.02022518	-162.87268	2.5446167	0.016575025	0.21825	7.0	1110.1942291259766
