Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
91	-346.3153	66.98085	-287.61957	-453.13333	1000.0	-31.562492	13.569779	45.13329	-53.616085	368000	-0.04027026	267.88504	-0.0016926229	-58.004257	5.4205623	0.0006082334	393.1126809120178
92	-478.07986	67.70533	-391.93698	-564.0084	1000.0	-33.448833	10.802564	16.581266	-64.33318	372000	0.026865419	544.2159	-0.0015561171	-290.54932	5.451662	0.0005103541	397.20092821121216
93	-426.3715	82.08002	-332.84558	-558.18835	1000.0	-43.168823	6.655382	-13.023654	-71.20373	376000	-0.02580356	297.6588	-0.0014085136	-83.12982	5.448685	-6.7173125e-05	401.3235960006714
94	-415.58572	39.987694	-354.7812	-463.4762	1000.0	-38.334793	6.948538	15.541918	-63.332207	380000	-0.07913674	195.59099	-0.0012447983	-47.042114	5.453752	-0.00026545554	405.582332611084
95	-436.07202	51.30426	-379.9167	-489.52148	1000.0	-38.201805	3.5519638	-6.558341	-61.002155	384000	-0.0007762785	164.71635	-0.0011204935	-22.940659	5.4491324	0.0003731506	409.5670373439789
96	-358.8877	65.65189	-261.7207	-446.9299	1000.0	-37.919865	6.3068132	8.539263	-60.4103	388000	-0.02920575	228.59276	-0.0017686635	-71.05748	5.472976	0.00010166061	413.81825160980225
97	-345.49182	54.78508	-298.91626	-438.24976	1000.0	-30.746399	9.131741	6.6441855	-49.529373	392000	-0.047548868	266.82068	-0.0014872514	-47.738617	5.433851	0.00010743719	418.1657600402832
98	-349.60922	85.85943	-204.03397	-426.57642	1000.0	-33.805767	6.035819	3.8314729	-46.436504	396000	0.023276947	192.38765	-0.0028643887	-39.25493	5.442929	-0.00016427136	422.07248640060425
99	-378.18097	57.641186	-320.251	-442.4915	1000.0	-33.53978	9.934508	31.217365	-52.90683	400000	-0.040139835	218.28967	-0.0015743747	-37.39264	5.4840097	0.00021859705	426.3072543144226
100	-367.33685	40.849316	-327.23083	-427.18048	1000.0	-33.642982	13.109978	25.625961	-54.951637	404000	-0.038501803	265.78693	-0.0016380139	-67.10721	5.4038925	0.00095750636	431.302738904953
101	-394.37488	75.76355	-326.53754	-510.69354	1000.0	-33.3379	8.75254	10.537868	-61.16733	408000	-0.06617013	265.977	-0.0009731129	-45.561935	5.454617	0.0003374973	435.68925619125366
102	-367.9835	36.239162	-331.82608	-420.37393	1000.0	-33.753384	10.261964	37.098858	-67.73394	412000	-0.02570431	270.2527	-0.0016732253	-48.839737	5.4202495	0.0006348272	439.8617253303528
103	-356.485	87.055275	-216.48563	-455.94617	1000.0	-36.482574	5.898355	5.8736243	-59.5359	416000	0.0023880915	203.77985	-0.0022101353	-67.73753	5.4618573	0.0010662274	443.4840495586395
104	-336.1569	97.24519	-175.67676	-434.01852	1000.0	-29.510374	13.318437	26.289448	-55.66589	420000	0.00013888741	236.03467	-0.0015918617	-47.70111	5.439648	0.0004628957	447.8532123565674
105	-364.4359	82.26197	-234.44016	-440.80865	1000.0	-26.842375	12.216143	18.742964	-58.855385	424000	0.0016592455	426.08392	-0.0010848246	-183.1104	5.408008	0.0003364551	452.22586274147034
106	-419.1134	106.868195	-262.22787	-550.2973	1000.0	-34.918827	5.287966	13.005493	-64.230545	428000	0.005240391	231.98581	-0.0013984148	-54.6548	5.480942	0.00066435715	456.6928000450134
107	-348.30026	42.62064	-295.242	-398.67587	1000.0	-36.192127	6.6944833	14.872087	-58.685078	432000	-0.07048289	178.66238	-0.00115522	-58.191948	5.5192294	0.001187073	460.93134784698486
108	-358.06976	62.49924	-257.535	-421.1037	1000.0	-34.59459	7.888876	23.022346	-60.689537	436000	-0.05270079	144.63419	-0.0016064569	-26.111908	5.456105	0.00044224548	465.19704031944275
109	-332.1468	53.55355	-263.6064	-406.93875	1000.0	-31.00555	9.83837	18.907715	-59.444557	440000	0.0014025574	146.13055	-0.002092598	-31.112976	5.4561605	0.0003096013	468.78625440597534
110	-402.63983	66.48483	-291.6907	-454.83502	1000.0	-30.444399	9.475019	0.97661597	-62.231445	444000	-0.001133934	276.60715	-0.001282011	-85.17383	5.4428678	-8.127045e-05	473.7179901599884
