Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
139	921.1962	155.57973	1132.5479	698.08014	1000.0	77.85535	17.874638	108.55006	-42.928074	560000	8.8214875e-09	1233.945	-0.056694385	-233.1391	0.009339719	0.0	651.1413691043854
140	867.5858	105.301216	1028.6543	733.8235	1000.0	81.86975	20.641062	117.07505	-12.363756	564000	2.2649765e-08	858.47437	-0.054043617	-160.57935	0.009244426	0.0	656.7545754909515
141	784.24603	152.96204	990.1568	572.9411	1000.0	72.99672	33.994164	109.21538	-74.538445	568000	4.2915342e-09	1300.4058	-0.054845057	-193.32422	0.009364343	0.0	661.4207892417908
142	693.623	101.66125	801.32355	548.31476	1000.0	70.675514	32.93992	114.183784	-68.65249	572000	-2.2172928e-08	1345.9833	-0.056406338	-288.4198	0.009399882	0.0	666.0494360923767
143	831.3026	49.7692	905.98865	765.83264	1000.0	70.41255	22.731543	112.807785	-37.74914	576000	-3.004074e-08	1032.1517	-0.05618433	-254.54211	0.009389563	0.0	670.9827101230621
144	531.23987	545.5687	1010.6304	-382.0056	1000.0	49.511288	58.555016	111.020805	-91.03851	580000	-2.6941299e-08	988.1365	-0.057675615	-222.57312	0.009342873	0.0	675.7080926895142
145	877.6254	58.5056	941.9108	814.43195	1000.0	78.043655	20.372663	114.493034	-24.728834	584000	1.2516975e-08	756.5074	-0.055227693	-144.0498	0.009318799	0.0	680.4623465538025
146	871.00745	191.31767	1099.3464	570.82837	1000.0	72.706726	37.08809	110.50277	-81.78079	588000	-3.3378602e-09	1067.2933	-0.0563857	-211.49237	0.009393823	0.0	685.2554016113281
147	787.77905	140.52254	1021.7979	655.4459	1000.0	77.48025	38.188305	119.583595	-75.6637	592000	1.001358e-08	1146.4229	-0.053639468	-192.15247	0.009345133	0.0	690.1824915409088
148	620.7917	528.64105	1010.8107	-290.21402	1000.0	58.553207	55.12867	115.59949	-76.56255	596000	-1.7881394e-08	965.9773	-0.055742066	-184.565	0.00929155	0.0	694.7508890628815
149	1126.0106	115.02182	1302.4144	982.337	1000.0	84.855644	16.616608	113.805534	-22.949362	600000	1.2516975e-08	1439.3955	-0.05318215	-501.36987	0.009458424	0.0	699.651451587677
150	988.84796	99.50408	1122.0939	841.44867	1000.0	98.64456	24.137331	132.31245	-42.497395	604000	7.867813e-09	1263.7662	-0.053057276	-223.75964	0.009317655	0.0	704.6170735359192
151	810.8539	290.21655	1083.2659	353.70352	1000.0	87.150764	24.203556	126.92966	-15.858263	608000	-3.33786e-08	1567.5681	-0.053503584	-427.8457	0.009396267	0.0	709.2313022613525
152	941.59045	154.7134	1132.4277	764.7531	1000.0	76.238106	25.128216	120.35066	-33.77629	612000	3.7670137e-08	1194.163	-0.057174318	-304.93756	0.009395148	0.0	713.7862432003021
153	1009.0071	72.91933	1127.7435	931.2777	1000.0	90.66665	18.37102	123.77289	-1.8259811	616000	-3.8027764e-08	1125.8887	-0.051935937	-177.8847	0.0094948085	0.0	718.4887154102325
154	800.0107	186.3428	1054.5007	597.18353	1000.0	85.682434	25.609322	124.41427	-28.940912	620000	-4.4703485e-09	1291.0468	-0.05682758	-315.90216	0.00936632	0.0	723.0300843715668
155	746.87665	573.50244	1135.6565	-244.27281	1000.0	55.885597	58.435246	115.11502	-96.80584	624000	-3.0994414e-08	1121.304	-0.055933435	-396.18756	0.009418724	0.0	727.3344478607178
156	854.03424	416.88593	1168.341	145.58229	1000.0	78.90639	50.166714	125.869286	-88.44478	628000	1.2874604e-08	1465.1594	-0.05492953	-252.8794	0.009352229	0.0	731.2494463920593
157	1069.2705	152.06023	1327.9733	943.0919	1000.0	93.617546	20.457209	130.43481	-16.20806	632000	-8.46386e-09	1348.4445	-0.051469628	-232.71509	0.0093810465	0.0	735.842137336731
158	1099.1995	143.96341	1308.2255	903.7734	1000.0	99.58553	14.513188	132.93826	11.317669	636000	8.106232e-09	1123.183	-0.05352098	-177.13458	0.009473042	0.0	740.4866106510162
159	1034.4292	150.7437	1231.9264	809.68555	1000.0	100.80445	21.802425	135.5144	-25.673912	640000	-9.536743e-09	1308.7367	-0.05245007	-207.32336	0.009490792	0.0	745.3133316040039
160	993.37897	358.77228	1331.0271	392.8485	1000.0	83.59804	48.89029	129.77667	-85.13077	644000	6.0796737e-09	1283.859	-0.052354142	-264.19965	0.0093888305	0.0	750.5373110771179
161	1145.6979	176.77014	1337.5823	891.0794	1000.0	104.90647	23.067017	135.89719	-38.505722	648000	-2.1457673e-08	1697.3036	-0.05413813	-296.36108	0.009410785	0.0	755.228832244873
162	603.5331	682.7216	1125.4684	-565.96985	1000.0	66.55849	71.20104	144.62035	-93.15522	652000	-6.3180923e-09	1428.1283	-0.053000744	-463.09222	0.009395256	0.0	759.7695634365082
163	1189.3787	150.54276	1299.2715	930.0662	1000.0	91.31438	19.67587	129.89261	-15.299382	656000	-3.8146974e-09	1549.4832	-0.05413174	-517.91504	0.009475305	0.0	764.3442931175232
164	1160.4344	65.03785	1231.4762	1070.363	1000.0	109.114204	19.570045	138.20003	-33.270134	660000	-2.2411346e-08	1161.413	-0.053476837	-190.64294	0.0094508575	0.0	768.7195098400116
165	755.5096	415.32446	1205.5132	228.75127	1000.0	71.90828	65.80978	133.8907	-85.79851	664000	1.9073487e-09	1023.79315	-0.056926236	-235.12799	0.009421915	0.0	773.316969871521
166	1154.9966	82.22067	1254.5569	1037.8516	1000.0	102.548195	17.36482	129.80817	-8.947356	668000	3.671646e-08	1428.0962	-0.053039763	-247.25842	0.009461717	0.0	777.9491012096405
167	666.8506	590.38885	1151.7311	-337.31824	1000.0	70.997894	67.10889	134.90292	-89.13175	672000	-3.576279e-08	1225.9563	-0.05538443	-356.20508	0.009462341	0.0	782.576333284378
168	885.95874	563.34045	1285.8007	-85.51535	1000.0	65.27458	62.55426	124.64445	-93.86442	676000	-3.385544e-08	1407.4846	-0.056475423	-410.32214	0.00950056	0.0	787.159411907196
169	458.4583	566.7438	1074.4415	-148.35281	1000.0	50.211075	83.257706	136.54832	-93.98984	680000	3.6239623e-08	1781.8593	-0.0544694	-719.681	0.009393312	0.0	791.7647616863251
170	1142.7617	121.691124	1267.6481	963.262	1000.0	93.31736	23.576567	130.17549	-42.133053	684000	-2.2888184e-08	1477.7505	-0.054321695	-407.93408	0.009423809	0.0	796.9920339584351
171	1025.3479	197.0813	1220.9991	793.88446	1000.0	97.82562	26.50197	134.11485	-17.43442	688000	1.9550324e-08	1415.9613	-0.055708747	-252.7428	0.009434584	0.0	801.5026714801788
172	1202.7378	108.19726	1297.5881	1022.66693	1000.0	100.206955	19.143345	137.45447	-26.256294	692000	1.847744e-08	1779.1925	-0.05200966	-409.38647	0.009439132	0.0	806.2144358158112
173	694.8718	836.1345	1239.5197	-749.71906	1000.0	74.78808	69.296524	144.49289	-87.73118	696000	1.6212464e-08	1350.876	-0.05618325	-546.9803	0.0094427345	0.0	810.6103856563568
174	1157.187	141.33562	1392.689	1039.4663	1000.0	98.76867	30.066025	137.8391	-94.69726	700000	8.5830685e-09	1321.0017	-0.053457025	-275.11682	0.009463294	0.0	814.9716422557831
175	1109.165	91.94479	1247.2323	1018.1129	1000.0	109.30088	16.300632	142.03728	1.0959821	704000	1.9311905e-08	1330.2789	-0.05181074	-202.28467	0.009538029	0.0	819.3405380249023
176	657.1537	695.98157	1261.4657	-527.3716	1000.0	69.44203	66.485435	140.6889	-84.3128	708000	-2.4199485e-08	1212.5623	-0.054485865	-312.6375	0.0095457975	0.0	824.1134107112885
177	1059.6768	267.4226	1278.3496	602.575	1000.0	92.81627	22.372866	137.14352	-16.993982	712000	3.3974647e-08	1420.2032	-0.053942867	-285.93127	0.009480121	0.0	828.8615922927856
178	1103.3625	163.67549	1271.4016	843.7319	1000.0	99.524704	26.801136	135.33543	-38.507603	716000	3.1590461e-09	1135.8147	-0.051131405	-173.86334	0.009488583	0.0	833.2433307170868
179	807.749	719.80963	1371.4344	-428.16824	1000.0	67.26476	74.13031	139.68607	-100.635124	720000	-7.629395e-09	1292.3788	-0.053961646	-221.36658	0.009435448	0.0	837.5456335544586
180	1123.985	163.70627	1321.9127	926.355	1000.0	107.32587	24.04357	145.35553	-23.17763	724000	-6.437302e-09	1476.3522	-0.052852098	-226.43347	0.009514686	0.0	842.9887707233429
181	1052.6404	290.66467	1351.0602	581.4616	1000.0	91.90019	54.53602	141.77126	-96.921104	728000	1.7285346e-08	1417.5361	-0.054385822	-218.48523	0.009431504	0.0	847.3484737873077
182	1090.1503	162.28822	1289.0276	912.8249	1000.0	106.50544	24.492035	144.99828	-31.117586	732000	-7.152557e-09	1309.0262	-0.054269798	-226.90039	0.009521275	0.0	851.9098179340363
183	1316.0045	171.89244	1537.0369	1054.7975	1000.0	105.51427	17.661882	137.76633	2.006312	736000	5.9604646e-09	1520.9923	-0.0506668	-396.4463	0.009438518	0.0	856.5173351764679
184	687.5778	751.83777	1242.7073	-604.8469	1000.0	75.87454	75.7239	147.95238	-94.09849	740000	2.026558e-08	1901.5303	-0.053964198	-456.85706	0.009422217	0.0	861.014924287796
185	1321.3876	37.592213	1356.4176	1263.3639	1000.0	106.40437	21.833654	146.75702	-23.08751	744000	1.4305115e-09	1594.6353	-0.052945007	-456.3485	0.009529502	0.0	865.3369636535645
186	818.9184	721.5288	1359.6329	-423.37827	1000.0	78.96905	81.42602	153.76662	-106.02254	748000	-4.7683715e-09	1724.7617	-0.053890333	-302.83557	0.009452458	0.0	870.0227649211884
187	1133.7634	126.13846	1342.0834	1002.70294	1000.0	104.88092	27.798748	149.36464	-27.459959	752000	-4.196167e-08	1393.0698	-0.052586056	-260.34778	0.009527905	0.0	874.6600832939148
188	1248.7544	208.9653	1517.1294	936.3339	1000.0	107.33572	17.313206	143.75134	-1.1111933	756000	1.3351441e-08	1338.9578	-0.05052707	-251.37085	0.009452847	0.0	879.1984989643097
189	1224.4576	105.22103	1349.0609	1109.3412	1000.0	112.62723	23.55739	146.97964	-2.623407	760000	9.059906e-09	1558.217	-0.050627746	-200.60632	0.009518408	0.0	883.7117516994476
190	1283.4484	107.06934	1452.8723	1184.585	1000.0	116.12575	14.59682	148.74178	29.869246	764000	8.106232e-09	1512.6587	-0.052601334	-208.37341	0.0094494065	0.0	889.0002019405365
191	1351.0366	101.2455	1462.1082	1188.249	1000.0	120.01723	19.479122	152.39711	-17.878883	768000	-3.051758e-08	1216.0468	-0.050129153	-211.29303	0.009546107	0.0	893.8487911224365
192	1205.1727	244.82036	1446.6962	832.0747	1000.0	112.54317	44.78454	152.4619	-91.468735	772000	-3.3378602e-09	1353.922	-0.05068468	-219.3761	0.00957076	0.0	898.312796831131
193	1365.357	96.70242	1450.3322	1204.5121	1000.0	120.85317	17.111275	154.68256	-4.147866	776000	-1.0967255e-08	1282.2595	-0.053049654	-194.30127	0.009540338	0.0	903.0309298038483
194	1309.2803	46.33651	1372.3408	1250.8224	1000.0	123.35258	19.056988	151.94716	8.486444	780000	-1.1920929e-08	1382.9745	-0.05035964	-191.43823	0.009414414	0.0	907.3385019302368
195	1402.1483	189.52121	1626.7349	1210.9852	1000.0	123.55724	14.28833	150.37196	32.525257	784000	-2.3841858e-08	1657.9929	-0.050245922	-264.5431	0.0094751455	0.0	911.822761297226
196	1080.7499	580.81635	1507.493	83.9611	1000.0	100.766785	70.25606	157.37738	-99.64777	788000	-2.384186e-10	1385.9382	-0.051829174	-229.92493	0.009494374	0.0	916.4078593254089
197	1388.5088	179.01591	1695.3812	1245.7942	1000.0	124.40664	19.777857	154.38623	15.505547	792000	-1.2040139e-08	1455.562	-0.052273266	-223.50159	0.009492346	0.0	921.0152337551117
198	1342.6416	313.5555	1592.7417	821.56665	1000.0	127.83706	20.73878	155.90555	5.0775275	796000	0.0	1979.7393	-0.051008508	-297.07056	0.009552603	0.0	925.4166829586029
199	1400.7498	230.62112	1684.552	1073.8369	1000.0	123.03473	28.720188	159.67612	-50.061092	800000	9.536743e-09	1664.125	-0.05030788	-256.75024	0.009505243	0.0	929.9543426036835
200	1116.8761	539.11237	1685.4329	241.95396	1000.0	98.97357	74.53805	165.81415	-103.77666	804000	-1.6212464e-08	1299.3583	-0.053536136	-317.5816	0.009566603	0.0	935.2588822841644
201	1392.7603	145.77309	1544.7349	1227.8352	1000.0	126.16296	30.19767	162.3537	-28.888845	808000	-1.1205673e-08	1787.6855	-0.052625965	-304.20935	0.00957526	0.0	939.6955642700195
202	1297.187	255.39584	1610.5266	972.1274	1000.0	124.59203	24.413368	163.31404	7.2517147	812000	1.8119811e-08	1863.4011	-0.049201183	-298.14355	0.009652614	0.0	944.2677490711212
203	1375.1484	226.26617	1655.2842	1101.6448	1000.0	117.36086	35.920727	163.82224	-74.07107	816000	-2.026558e-09	2112.5	-0.05036754	-393.26672	0.009564968	0.0	948.9229817390442
204	1404.2656	162.28865	1641.6993	1191.1285	1000.0	129.33133	27.116179	168.69072	-27.278784	820000	-3.4570693e-08	1681.0503	-0.05012471	-268.98254	0.009544309	0.0	953.765618801117
205	1043.6506	750.35284	1559.7307	-251.18675	1000.0	101.45567	68.82735	166.564	-78.047066	824000	-1.45435335e-08	1572.7495	-0.05094873	-513.8843	0.0094757825	0.0	958.4526307582855
206	1449.7959	100.85884	1622.2252	1374.4833	1000.0	129.58269	21.217625	163.30885	-27.071766	828000	-6.6757204e-09	1636.3666	-0.052774034	-245.58032	0.009481798	0.0	962.8992552757263
207	1538.1451	122.549225	1687.3326	1365.2139	1000.0	131.18594	18.731451	169.30737	22.665047	832000	2.861023e-09	1889.8575	-0.04896069	-327.69812	0.009507308	0.0	967.9100065231323
208	1451.0117	56.190914	1544.6034	1395.2678	1000.0	140.72585	17.419952	174.53552	23.398727	836000	1.001358e-08	1548.7013	-0.046749845	-254.66333	0.009566871	0.0	972.7395620346069
209	1318.1498	59.26325	1394.3109	1244.6678	1000.0	130.59352	20.946756	162.93352	16.827229	840000	-1.5854836e-08	1843.1211	-0.04996411	-341.06396	0.009543745	0.0	977.1683955192566
210	1485.556	64.2931	1562.7925	1412.0955	1000.0	126.73511	21.94785	166.24625	-35.156406	844000	2.8610229e-08	1700.324	-0.05063582	-343.25403	0.009591734	0.0	982.3374509811401
211	1541.9221	72.13023	1653.421	1452.8694	1000.0	137.11052	22.66243	170.4726	-33.39341	848000	1.9073486e-08	1530.9485	-0.049957447	-233.57654	0.009616748	0.0	987.0013339519501
212	1360.4427	130.64705	1477.4077	1140.6213	1000.0	139.47618	19.04281	172.22537	-2.828425	852000	6.6757204e-09	1784.3302	-0.049251806	-366.0885	0.00961643	0.0	991.651273727417
213	1273.9128	643.62317	1728.0122	164.17422	1000.0	102.52283	67.0189	162.33028	-82.22053	856000	1.5497208e-09	1814.3798	-0.053842768	-549.7838	0.009523238	0.0	996.2445931434631
214	1455.8109	110.10289	1622.0558	1312.9918	1000.0	143.92862	24.657429	176.21332	-29.544817	860000	-2.2530555e-08	1585.7242	-0.051082086	-341.7904	0.009537657	0.0	1001.0073244571686
215	1444.4712	105.71401	1560.4469	1284.919	1000.0	132.0585	20.733023	164.4788	5.2476926	864000	-2.0623206e-08	1641.9668	-0.050237104	-214.99768	0.009597749	0.0	1005.8159286975861
216	1066.6538	505.393	1378.6162	192.02052	1000.0	103.838684	67.50091	163.89232	-82.6169	868000	2.026558e-08	1259.5865	-0.05224966	-284.89966	0.009577008	0.0	1010.2260363101959
217	1340.566	70.73601	1412.5575	1236.1042	1000.0	121.19036	24.046865	157.46712	-7.2519894	872000	-3.0636787e-08	1472.7042	-0.04872035	-225.31702	0.009510845	0.0	1014.9030427932739
218	947.68567	859.4463	1566.332	-531.7259	1000.0	82.387505	78.5676	158.14017	-92.04879	876000	-1.7166137e-08	1707.9646	-0.052102964	-303.61035	0.009555441	0.0	1019.2343833446503
219	1504.4956	100.40347	1614.9445	1349.8765	1000.0	129.09525	20.386984	160.53795	-4.369153	880000	5.9604646e-09	1741.6544	-0.05218702	-334.58508	0.009631867	0.0	1023.6969833374023
220	1519.4653	108.45337	1623.1464	1338.5739	1000.0	136.13734	26.141731	171.9788	-35.446735	884000	-1.4305115e-09	1712.5983	-0.04892354	-248.55579	0.0095178895	0.0	1029.1099781990051
221	1424.6406	60.32216	1493.4932	1332.8076	1000.0	139.1681	23.260939	171.87752	5.9952083	888000	-4.2915346e-08	1678.2996	-0.051688943	-343.25403	0.009551064	0.0	1033.83638048172
222	1584.7103	102.700806	1690.7112	1434.1855	1000.0	134.86995	12.263836	163.71649	47.927643	892000	8.5830685e-09	1588.2118	-0.050322995	-324.7793	0.009679527	0.0	1038.2413313388824
223	1446.0051	146.21689	1563.8442	1200.772	1000.0	142.06163	18.064585	172.41316	37.02733	896000	-4.2915342e-09	1944.4645	-0.048804753	-383.3285	0.009614092	0.0	1042.5045495033264
224	698.29626	850.13306	1538.523	-435.31296	1000.0	62.813572	95.82948	168.13997	-100.27252	900000	2.8610229e-08	1439.8275	-0.053170893	-322.39648	0.009574791	0.0	1047.2946989536285
225	1216.5735	464.81937	1587.5344	419.8516	1000.0	112.24329	65.20889	167.458	-116.25358	904000	-1.0967255e-08	1848.8195	-0.050264653	-294.41833	0.009637086	0.0	1052.2164120674133
226	1615.4156	62.69546	1696.2567	1527.9866	1000.0	139.559	12.828783	167.8849	64.6981	908000	5.722046e-09	1417.1125	-0.047889914	-285.5304	0.009554454	0.0	1056.6018812656403
227	1279.9526	398.63873	1730.6705	642.5515	1000.0	124.30519	64.04009	172.68379	-97.05983	912000	1.0490417e-08	1794.8673	-0.052841175	-323.583	0.009537273	0.0	1061.0314543247223
228	1569.9836	116.29513	1689.9524	1380.153	1000.0	139.1986	20.41862	169.82268	-16.499933	916000	1.9073486e-08	1480.889	-0.05020235	-238.00183	0.009583061	0.0	1065.5849194526672
229	1026.3403	855.20123	1625.9728	-445.95032	1000.0	92.317696	88.518555	172.3339	-97.470924	920000	3.051758e-08	1747.779	-0.04974578	-291.292	0.009493652	0.0	1070.107459783554
230	1680.936	171.86308	1923.2548	1489.3005	1000.0	142.72462	18.02229	170.04071	-14.804683	924000	-2.7418137e-09	1978.8015	-0.04938487	-351.25598	0.009509156	0.0	1075.4592559337616
231	1474.1042	108.17414	1653.7141	1369.8152	1000.0	149.30614	23.760855	183.362	4.1925745	928000	-9.417534e-09	1895.9403	-0.05038086	-496.88367	0.009645859	0.0	1079.9654264450073
232	1540.7098	114.8744	1715.9868	1423.5721	1000.0	136.94925	15.455545	167.69945	15.824168	932000	2.4318695e-08	1711.8853	-0.051050898	-269.7975	0.00964583	0.0	1084.7248554229736
233	1392.2731	454.67694	1891.9786	655.65717	1000.0	120.70354	66.07627	174.1377	-98.772	936000	1.835823e-08	2002.1995	-0.0511359	-343.26624	0.009590195	0.0	1089.1854524612427
234	1389.0413	368.78766	1720.8046	765.3673	1000.0	126.44476	67.61946	182.23564	-95.23139	940000	2.6226044e-09	1784.2902	-0.050724782	-255.21863	0.009565287	0.0	1093.809199810028
235	1101.1497	890.34344	1645.771	-439.7779	1000.0	105.87389	85.34998	179.27623	-90.04051	944000	1.8119811e-08	2024.8822	-0.050270885	-434.49475	0.009691713	0.0	1098.442057609558
236	1562.9304	117.26203	1740.8889	1420.616	1000.0	140.63681	21.786366	176.01842	-28.968508	948000	1.2397766e-08	1995.9149	-0.05008636	-343.64758	0.009547121	0.0	1102.833491563797
237	1476.7837	366.46906	1833.7058	865.6767	1000.0	127.17878	61.047062	179.40114	-110.92818	952000	-2.3126603e-08	1853.99	-0.049695637	-369.78967	0.009581238	0.0	1107.6180965900421
238	1619.9456	99.53567	1744.0756	1467.8914	1000.0	147.13301	22.433393	183.65329	-33.56973	956000	2.5749207e-08	1860.0803	-0.051771984	-263.24084	0.009559018	0.0	1112.1069271564484
239	882.2676	823.49567	1850.3822	-71.40186	1000.0	89.88036	94.25552	187.71886	-86.15925	960000	-5.841255e-09	2233.3894	-0.052212227	-634.99365	0.009553377	0.0	1116.826746225357
240	1236.6816	827.5561	1794.6285	-191.79427	1000.0	103.16336	83.73907	177.80194	-95.26684	964000	2.861023e-09	1953.0343	-0.04998415	-322.30786	0.00956077	0.0	1122.1070272922516
241	1674.2062	108.325676	1846.2032	1552.8016	1000.0	152.20985	17.635292	185.39516	-30.362478	968000	6.7949295e-09	1699.2955	-0.05045223	-239.6438	0.009654844	0.0	1126.390560388565
242	1656.6327	66.50707	1751.6034	1576.5514	1000.0	153.38585	17.075804	184.8217	16.143057	972000	-1.704693e-08	1806.6143	-0.049854185	-262.77026	0.009686375	0.0	1131.1967723369598
243	1722.9175	113.01067	1897.9247	1582.3773	1000.0	152.56328	20.435377	185.59671	41.769855	976000	2.9563903e-08	2275.163	-0.0509478	-450.55432	0.009606661	0.0	1135.840759754181
244	1777.6833	56.494205	1852.1056	1695.5187	1000.0	162.4219	21.558735	195.24016	5.035707	980000	-2.8848648e-08	1963.9978	-0.04788433	-328.47925	0.009580139	0.0	1140.1610493659973
245	1632.1921	144.41106	1832.7899	1488.1968	1000.0	160.99103	17.393753	193.84944	12.84438	984000	2.5987624e-08	2053.3896	-0.04839961	-363.47473	0.00956774	0.0	1144.47199010849
246	1662.2917	120.49383	1849.768	1513.6654	1000.0	151.08505	20.486074	189.80913	10.991516	988000	5.9604646e-09	2111.354	-0.048843358	-307.599	0.009659542	0.0	1148.9620158672333
247	1547.7222	168.2453	1733.2401	1278.6295	1000.0	151.5112	24.225681	192.4283	18.432926	992000	7.152557e-09	1576.646	-0.049232766	-384.3468	0.009670331	0.0	1153.5309443473816
248	1297.3127	550.0844	1757.208	370.00052	1000.0	116.49486	68.97386	177.74213	-84.15365	996000	-1.525879e-08	2021.6097	-0.050655678	-439.16602	0.009547133	0.0	1158.142686367035
249	1812.8412	17.449068	1835.7715	1793.5969	1000.0	151.12929	13.429003	184.62663	78.42346	1000000	-1.502037e-08	2048.3562	-0.04721441	-471.66382	0.009665975	0.0	1163.2277355194092
