Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
72	2347.662	1017.30237	3320.8376	291.48993	3377.4185	191.31514	3660.338	2924.578	797.0	993.2	360000	103.48664	55.66818	205.98936	-71.76275	103.48644	55.668224	210.0647	-64.37245	-105.453156	28.22816	3727.492181777954
73	2641.1365	1302.7206	3585.1335	110.450424	3160.2612	66.90964	3249.3953	3030.8037	785.0	1000.0	365000	105.26185	57.239983	210.02657	-76.1625	105.261536	57.242237	209.17279	-77.56813	-107.221115	29.489725	3782.88981962204
74	3271.7417	455.67212	3698.661	2442.4841	2584.8337	1533.4751	3859.4082	81.039024	1000.0	781.1	370000	107.227974	58.796246	215.27719	-63.439568	107.22853	58.794815	212.94037	-67.80531	-109.3416	30.178654	3838.845785140991
75	2031.2135	1427.2018	3572.716	247.61757	1857.1722	1395.3926	3688.0413	43.42165	592.875	629.8	375000	109.46253	60.519653	216.24245	-59.79787	109.46258	60.520832	220.57129	-64.9834	-111.51433	31.840614	3891.0548620224
76	2101.5588	1414.1565	3654.957	335.64456	2617.0625	1616.142	3986.5935	89.30907	677.25	673.7	380000	111.27429	62.28392	220.07677	-88.99652	111.2747	62.283573	220.8685	-86.490524	-113.26226	31.97025	3947.7582223415375
77	2823.1243	915.96246	3441.457	1014.5759	2475.0452	844.8292	3439.3203	1031.8446	984.4	881.4	385000	113.42133	63.732864	221.53098	-80.9425	113.42129	63.734207	222.46336	-100.25782	-115.594376	34.243546	4005.0261421203613
78	2796.0295	1141.9393	3624.9158	352.39008	3843.0337	92.89565	4014.6394	3690.943	834.8333	1000.0	390000	115.1755	65.14069	224.82616	-91.746956	115.17513	65.13858	225.22357	-106.54769	-117.28931	34.697575	4063.323459625244
79	2486.6187	1708.8357	4113.5054	30.77225	3071.7727	1339.5607	3948.333	225.39464	663.25	827.2	395000	117.25151	66.61579	228.21893	-87.13189	117.25208	66.61605	228.00505	-87.460075	-119.35497	35.518074	4120.40947675705
80	2414.5132	1114.3956	3850.4421	708.35706	4017.629	112.356026	4192.1396	3819.988	782.8333	1000.0	400000	118.92059	68.00388	237.39061	-94.04415	118.92086	68.00336	231.46793	-94.70719	-121.19028	38.493526	4177.495773553848
81	3412.275	729.0889	3977.9849	1981.2373	3535.5962	1114.6296	4238.221	983.4704	1000.0	925.6	405000	120.52238	69.18544	231.72176	-87.357666	120.522835	69.184875	233.64452	-70.43839	-122.780365	37.932957	4235.400540351868
82	3370.1118	434.91348	3793.374	2541.5686	3069.9224	854.45966	3498.3735	530.42615	937.2	918.0	410000	122.74456	70.400314	238.16296	-70.76581	122.74458	70.401794	238.16425	-70.11244	-125.05155	38.32353	4290.600037097931
83	2293.3564	1495.2513	3918.5273	206.82805	3711.7715	655.81714	4108.685	1907.2035	681.5	944.5	415000	124.58731	71.94503	240.18352	-98.638565	124.58706	71.945274	241.11205	-98.60848	-126.89628	40.401962	4351.301889419556
84	2731.3337	1524.5126	3909.487	-15.796913	3966.2988	89.79451	4094.0818	3788.2	836.1667	1000.0	420000	126.42267	73.42087	243.62476	-90.41855	126.42315	73.42098	242.9379	-113.139145	-128.93546	42.938606	4410.822131872177
85	3149.5496	1264.372	3861.1763	334.98843	3890.11	819.50793	4289.7856	1454.7784	852.8333	1000.0	425000	128.40265	74.70369	246.45241	-94.42603	128.40257	74.70679	248.87027	-89.763016	-130.8266	42.72316	4471.260348558426
86	3281.6904	1270.5026	4018.5793	452.2167	3595.645	1210.4109	4219.524	115.73946	856.1667	972.1	430000	130.73709	75.9412	250.40749	-143.6112	130.73636	75.94272	247.91486	-167.9985	-133.18723	42.673416	4531.806843519211
87	2390.025	1359.9419	4050.197	1.8573803	2698.935	1647.2428	4341.683	9.718502	612.7143	747.6	435000	132.53865	76.95745	249.90047	-95.804016	132.53896	76.95889	251.31303	-71.56148	-135.02225	45.225636	4582.3354415893555
88	2717.4956	1384.9836	4090.8838	86.86992	4128.505	979.6145	4731.4736	1253.7831	701.625	927.9	440000	134.5048	78.33481	254.81491	-104.106705	134.50446	78.33485	256.9082	-108.31358	-136.82047	44.401283	4645.413967132568
89	3610.0376	898.3085	4245.3525	1838.2534	3980.1558	207.6523	4167.715	3437.0208	890.0	983.0	445000	136.66722	80.04759	256.15042	-95.51883	136.667	80.050064	257.5709	-83.83743	-139.082	45.94394	4700.4900443553925
90	3638.3525	641.23474	4046.0227	2216.0164	3226.4016	1329.0437	4399.6855	325.4269	924.3333	814.6	450000	138.92575	81.44202	261.12018	-114.41356	138.92548	81.44153	263.0099	-126.23841	-141.39621	46.94967	4760.5852637290955
