Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
54	6366.9937	107.1435	6540.418	6246.887	6724.947	154.75883	6957.433	6470.818	1000.0	1000.0	270000	635.00146	93.81673	769.82666	218.23083	-637.66235	27.629265	3313.4610800743103
55	6435.3867	139.40144	6625.29	6225.7793	6903.4414	119.01828	7041.8726	6681.0825	1000.0	1000.0	275000	642.9403	95.37284	778.7073	189.78918	-645.62	26.369707	3377.7602145671844
56	6474.3247	70.21966	6560.5786	6348.9067	6841.4976	389.75763	7312.8867	5860.135	1000.0	1000.0	280000	651.25305	94.63478	784.06116	189.19183	-653.90375	28.130468	3441.208119869232
57	6531.538	131.79384	6648.4917	6294.6685	7182.126	74.852615	7299.112	7070.432	1000.0	1000.0	285000	657.62964	94.44417	790.7217	196.16824	-660.2678	29.553112	3506.1779589653015
58	6450.9556	239.92577	6671.7305	6007.1216	6422.7764	585.1213	6900.4453	4885.104	1000.0	1000.0	290000	663.79694	95.034225	795.64905	180.27869	-666.44867	28.813425	3571.023737192154
59	6670.7695	71.448715	6793.4487	6581.6704	6838.729	209.26035	7095.5654	6458.803	1000.0	1000.0	295000	669.14417	95.7508	805.17926	158.25171	-671.679	27.02121	3634.942934513092
60	6678.3228	108.65314	6840.9424	6542.152	6867.1772	176.93286	7165.7886	6593.686	1000.0	1000.0	300000	673.0047	95.375725	808.2576	163.39775	-675.5654	27.601131	3698.282156944275
61	6846.3896	72.40198	6917.7065	6736.386	6991.461	167.26396	7377.5464	6786.3467	1000.0	1000.0	305000	676.5136	97.715324	812.57776	141.294	-679.0565	28.636396	3761.1420941352844
62	6660.1533	123.10947	6862.9756	6475.3076	6160.5283	2003.1311	7121.5728	295.9268	1000.0	1000.0	310000	681.3487	97.106606	818.40485	128.77809	-683.9417	31.668018	3820.059100627899
63	6663.794	108.22587	6820.4707	6540.3257	7001.9194	79.673035	7136.2656	6893.3174	1000.0	1000.0	315000	686.35614	94.1867	820.47296	122.63855	-688.92993	30.106869	3879.4618611335754
64	6800.593	158.8324	7026.177	6572.268	5392.9653	1424.3115	6542.109	1279.8035	1000.0	1000.0	320000	689.8219	94.24061	824.90393	135.28616	-692.3262	27.42277	3940.5793080329895
65	6746.4727	178.00279	6985.49	6539.01	7191.861	148.7251	7444.316	6976.7954	1000.0	1000.0	325000	692.59595	94.0809	826.18823	117.55146	-695.0979	27.647425	3999.9077575206757
66	6826.3955	297.65765	7050.8286	6247.3647	7253.839	131.33969	7399.8438	7033.283	1000.0	1000.0	330000	696.29095	92.669525	826.06195	140.47589	-698.7805	27.17945	4059.0727581977844
67	6797.169	193.69466	7030.822	6487.1416	7115.2275	518.3013	7495.618	5608.564	1000.0	1000.0	335000	699.05	95.68014	832.05743	144.09482	-701.5238	26.34279	4118.696546077728
68	6813.0654	160.47893	7061.883	6577.1714	7450.6562	126.07551	7649.3667	7255.2666	1000.0	1000.0	340000	702.01874	97.77266	833.98724	134.52782	-704.5145	27.356268	4179.08126449585
69	6757.564	168.27606	6965.246	6524.7354	7357.944	118.95162	7607.377	7174.3804	1000.0	1000.0	345000	704.7176	97.00017	838.2713	127.875946	-707.1474	26.948204	4238.082315444946
70	7007.6416	158.47824	7227.7056	6748.1187	7123.861	987.3133	7685.813	4198.073	1000.0	1000.0	350000	707.10175	97.96766	842.638	139.31427	-709.5875	27.135925	4298.285600662231
71	6999.095	142.50761	7173.2695	6791.366	7481.417	85.07326	7583.9263	7272.469	1000.0	1000.0	355000	710.7788	97.92175	842.2914	122.95724	-713.2412	27.032644	4359.310985565186
72	6889.2563	97.55276	7001.207	6752.0537	7391.7686	167.60616	7659.081	7164.031	1000.0	1000.0	360000	714.3486	100.04474	848.748	95.69055	-716.7946	27.078775	4422.095622062683
73	6818.8623	110.07926	6950.9443	6638.693	7602.79	156.37892	7903.894	7300.0703	1000.0	1000.0	365000	717.80035	101.800476	849.7157	68.41369	-720.2691	27.037823	4485.323348760605
74	6964.7593	93.86128	7100.328	6807.6377	7469.172	145.95659	7633.14	7192.3257	1000.0	1000.0	370000	720.94495	101.58192	850.9147	50.618694	-723.37823	27.011282	4548.162175178528
75	7036.6064	40.323444	7102.408	6994.2407	6977.439	207.41228	7148.7036	6397.6343	1000.0	1000.0	375000	723.16693	102.50871	852.25903	19.467716	-725.5738	27.927353	4612.984825372696
