Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
80	9237.151	165.66336	9478.416	8975.397	9651.291	60.557594	9774.548	9571.873	1000.0	1000.0	400000	704.3063	160.48744	858.38367	-107.54469	704.3066	160.48602	857.8667	-94.29655	-706.78546	59.352875	4440.807262659073
81	9329.493	168.53546	9519.86	9012.604	9745.783	107.66207	9893.718	9498.526	1000.0	1000.0	405000	707.3072	159.6938	860.106	-89.66768	707.3075	159.69244	857.3662	-83.204315	-710.1993	59.71325	4502.506939411163
82	9285.335	235.98358	9669.527	9045.597	9543.678	139.46983	9712.322	9262.719	1000.0	1000.0	410000	710.21185	159.82327	860.6024	-96.326805	710.212	159.82188	861.0092	-109.67052	-712.41095	59.096107	4553.434851884842
83	9167.702	412.68182	9747.38	8519.532	9896.334	125.13784	10052.389	9638.607	1000.0	1000.0	415000	712.58923	159.9676	864.9342	-106.70262	712.58984	159.96661	868.0162	-129.35504	-715.2714	61.046787	4601.011713266373
84	9301.662	182.24115	9655.2295	9131.698	9668.484	94.62394	9779.871	9485.786	1000.0	1000.0	420000	715.21967	159.80373	864.42065	-158.1519	715.2205	159.80142	865.4688	-140.5097	-717.7249	61.0017	4648.246632575989
85	9336.515	169.30849	9525.953	9101.728	9675.689	158.15096	9837.166	9368.149	1000.0	1000.0	425000	718.06775	159.997	870.70496	-94.1608	718.06836	159.99734	870.1029	-103.82392	-720.23816	59.61156	4696.159651041031
86	9355.686	162.40765	9572.089	9093.776	9777.377	152.98145	9955.905	9538.72	1000.0	1000.0	430000	721.20026	160.06503	873.30774	-96.38245	721.2005	160.06363	873.7656	-121.13629	-723.7086	62.966476	4743.739274978638
87	8716.061	978.79846	9631.862	7035.838	9398.873	1870.9049	10232.651	3791.9639	1000.0	1000.0	435000	723.5629	160.43323	875.1932	-115.22708	723.5635	160.4319	876.86926	-83.61304	-726.4553	62.610607	4790.916554689407
88	9379.0205	238.8427	9755.361	9113.553	9954.458	90.12185	10052.834	9765.0205	1000.0	1000.0	440000	726.32715	159.70009	878.54663	-80.43964	726.3269	159.69983	877.6813	-81.27347	-728.972	65.417854	4838.904611587524
89	9268.719	487.264	9674.193	8321.441	9822.854	84.53312	9945.083	9683.011	1000.0	1000.0	445000	728.16156	160.38914	882.2399	-57.74094	728.1621	160.38834	884.0378	-110.80936	-730.7338	65.380974	4887.199696779251
90	9293.903	231.94246	9572.703	8986.212	10028.626	104.823395	10164.9	9768.023	1000.0	1000.0	450000	730.4308	160.01869	882.7492	-148.80797	730.43085	160.01941	879.90674	-138.47699	-732.9954	62.812263	4934.506963253021
91	9356.678	149.35883	9606.01	9165.419	9922.8545	130.68848	10124.168	9729.006	1000.0	1000.0	455000	733.26324	159.34972	886.61945	-87.18799	733.26337	159.34625	884.5834	-77.31612	-735.9823	64.94641	4982.450958013535
92	9473.662	147.21259	9678.774	9305.068	9708.528	854.89966	10238.279	7181.319	1000.0	1000.0	460000	735.6714	158.79668	888.50885	-86.52549	735.67206	158.79538	888.0782	-80.894104	-738.2686	62.3069	5029.7956802845
93	9389.213	424.7092	9736.969	8555.854	9372.855	161.23357	9717.483	9133.932	1000.0	1000.0	465000	738.2031	157.679	889.8277	-99.51082	738.2032	157.67857	889.1181	-106.33934	-740.759	61.124687	5075.904664993286
94	9315.507	181.29579	9616.287	9055.444	9458.972	95.72481	9629.038	9298.342	1000.0	1000.0	470000	739.6075	158.60373	893.05884	-73.7751	739.6079	158.60304	891.34375	-70.74142	-742.0948	64.98754	5121.274390935898
95	9329.139	285.7109	9626.628	8855.98	10017.298	166.11775	10297.59	9652.7295	1000.0	1000.0	475000	742.2558	157.3799	896.1325	-85.47244	742.25604	157.37743	895.09766	-97.806404	-744.6147	63.97474	5167.7488622665405
96	9298.549	298.4565	9782.677	8971.439	9894.753	97.56708	10098.217	9767.525	1000.0	1000.0	480000	744.5595	156.45947	898.9273	-95.12253	744.56	156.45885	900.91284	-102.290985	-746.9924	64.96648	5213.93021440506
97	9431.55	131.28108	9623.826	9245.866	9741.615	142.92316	9940.389	9469.669	1000.0	1000.0	485000	746.1605	157.35115	898.6901	-89.06083	746.1608	157.35083	897.0665	-78.73091	-748.814	65.40423	5260.66987490654
98	9313.523	476.23328	9765.475	8415.239	9974.558	140.59862	10184.526	9760.911	1000.0	1000.0	490000	748.51013	156.61781	900.32697	-122.18237	748.51025	156.61664	900.372	-95.98561	-751.65094	65.15825	5308.77326464653
99	9432.245	347.4657	9805.924	8827.4	9899.682	64.47206	10008.74	9804.424	1000.0	1000.0	495000	750.2873	156.82524	904.2366	-69.42615	750.2878	156.82277	902.1421	-87.262634	-752.96436	65.984764	5355.4833307266235
100	9471.74	146.14212	9672.865	9226.463	10137.28	83.53676	10263.749	9952.662	1000.0	1000.0	500000	752.96234	155.8257	903.39386	-73.89591	752.96277	155.82436	900.9666	-62.86609	-755.5299	64.97103	5403.1283094882965
101	9615.166	174.16171	9804.469	9297.362	9914.725	111.37538	10110.058	9728.743	1000.0	1000.0	505000	754.47205	156.52507	902.7004	-73.202675	754.4719	156.52473	903.70886	-62.016045	-756.9763	65.21846	5451.591868638992
102	9630.811	88.97803	9744.6875	9479.397	10108.906	155.95467	10248.233	9700.601	1000.0	1000.0	510000	756.1992	156.52194	909.62714	-74.93274	756.19934	156.5216	906.8809	-68.58527	-758.8077	65.36736	5499.578334331512
103	9534.413	481.5304	9949.224	8639.277	10212.029	135.64789	10360.785	9968.0	1000.0	1000.0	515000	758.2857	156.56297	906.35767	-95.10625	758.2855	156.56184	907.7741	-83.76443	-760.6969	65.48107	5549.128854513168
104	9497.056	114.101166	9684.855	9369.567	10171.119	164.28091	10395.175	9835.801	1000.0	1000.0	520000	759.90106	157.94821	907.522	-84.46667	759.9014	157.94832	909.5805	-99.91805	-762.2073	66.880974	5597.25207233429
105	7999.022	3166.1775	9740.778	1668.8562	9858.303	75.31446	9969.273	9748.773	1000.0	1000.0	525000	760.99866	159.03386	909.8391	-110.2605	760.9991	159.03427	911.8402	-124.25382	-763.5347	69.36548	5643.230381727219
106	9418.025	121.58233	9550.689	9191.759	10106.0	120.89902	10283.778	9914.851	1000.0	1000.0	530000	761.8965	159.93195	911.9656	-117.48182	761.8969	159.93114	911.0201	-101.82349	-764.2991	70.497665	5690.839932203293
107	9690.943	224.7043	10011.854	9340.194	9817.509	182.06105	10036.415	9494.813	1000.0	1000.0	535000	764.3118	158.7823	913.3671	-124.129814	764.31213	158.78136	913.8446	-126.148346	-766.91	70.9192	5737.25924539566
108	9611.728	220.44499	9867.27	9285.717	10188.088	106.02854	10348.781	10035.911	1000.0	1000.0	540000	765.6682	158.95227	909.5791	-121.709305	765.6681	158.9533	911.7483	-112.41587	-768.3683	69.942085	5784.9906594753265
109	9680.842	108.58136	9790.479	9485.179	10161.439	182.38614	10402.534	9798.996	1000.0	1000.0	545000	767.2967	158.47762	915.7786	-130.69353	767.29706	158.47578	916.945	-111.721535	-769.728	67.57306	5832.593207359314
110	9616.776	70.088524	9718.037	9500.529	10256.9	103.68008	10400.849	10045.216	1000.0	1000.0	550000	769.2175	158.05838	914.3415	-126.868706	769.21735	158.05873	912.2137	-121.89854	-771.925	69.504814	5879.613862276077
